timestep,ep_reward,ep_length
715868,12.381334,24
715900,7.1483335,15
715928,11.309669,29
715944,5.883667,11
715948,-1.1616666,5
715960,12.5546665,24
715964,25.011665,5
715972,-0.2846669,6
715980,20.449333,28
715980,-0.63166666,5
716068,8.824,22
716084,39.90867,26
716108,21.06533,36
716124,31.141335,14
716128,25.851665,5
716180,7.644334,13
716184,13.475003,15
716204,27.118334,5
716212,-1.4240001,8
716224,26.571667,5
716232,28.571667,5
716252,62.143326,70
716268,9.210335,11
716272,-1.615,5
716300,29.689,7
716300,3.5160003,8
716328,-3.3609998,7
716340,3.83,10
716360,27.231667,5
716376,24.91533,36
716396,2.0583334,5
716404,29.120333,11
716404,26.57,80
716420,2.9686668,6
716424,24.931667,5
716448,-0.431,7
716468,3.1870003,11
716476,35.896,18
716512,5.913667,11
716528,39.413334,20
716552,0.67666626,10
716564,3.8196664,9
716584,47.451332,64
716600,47.803665,31
716604,-0.1916666,5
716632,35.553333,20
716636,35.289337,18
716640,2.7129998,9
716652,0.94433343,13
716680,2.2956667,7
716684,7.470334,11
716688,14.001335,14
716700,25.351665,5
716716,39.106667,20
716724,5.086333,9
716756,2.2026668,8
716776,7.676335,19
716816,18.965002,25
716852,50.180664,42
716856,18.891666,25
716860,12.963668,21
716880,1.3323332,7
716896,5.536667,10
716908,36.374336,23
716912,13.184334,13
716928,1.1849998,5
716936,5.576667,10
716956,5.2769995,11
716964,2.9463334,9
716968,8.817333,22
716976,26.338333,5
717020,9.821334,14
717040,25.965,5
717072,14.464667,24
717076,25.848335,35
717124,14.443003,39
717136,4.532,16
717156,13.379667,29
717164,1.6689999,7
717196,35.586002,18
717200,5.649667,9
717236,16.203335,20
717244,0.8636668,11
717260,26.438667,6
717272,-1.4676666,7
717284,21.564001,52
717288,2.332333,7
717308,40.099335,28
717312,1.0223334,7
717316,30.079,7
717336,-2.3483334,5
717380,17.335665,27
717384,6.004,12
717408,40.32833,25
717412,0.80233335,7
717444,29.859667,9
717480,54.580666,42
717488,3.637,11
717516,4.4229994,9
717612,42.19133,24
717632,53.121994,36
717672,43.251003,73
717688,37.713,19
717720,27.299334,8
717736,60.983665,81
717752,16.34667,20
717772,45.128334,35
717776,1.43,10
717792,16.029337,18
717796,27.591667,5
717816,8.923667,11
717820,6.499,7
717828,1.0159999,8
717848,4.275,5
717852,15.055004,25
717860,3.8836658,11
717876,6.501334,14
717880,-0.46833313,5
717896,9.210334,11
717912,6.786,8
717924,27.435665,7
717960,30.532999,9
717964,14.017334,22
717996,13.503668,21
718016,6.897667,13
718036,7.3233333,10
718060,10.627001,11
718080,0.32500005,5
718096,38.245003,15
718112,36.816,38
718128,40.57666,70
718132,5.446333,9
718156,8.967,11
718164,0.72300005,9
718176,19.104668,24
718192,0.6629999,9
718252,35.011665,15
718264,39.045002,25
718272,27.261665,35
718292,25.485,5
718312,5.170666,12
718312,49.447998,34
718340,27.322332,7
718340,4.845667,7
718352,10.5616665,15
718360,-1.5516666,5
718384,5.507,11
718392,41.085,35
718452,15.561664,25
718456,12.545335,16
718464,38.32,20
718488,4.7896667,9
718488,3.895333,6
718492,2.3996668,9
718508,54.355667,37
718508,0.79499984,5
718528,5.4850006,5
718536,4.9570003,11
718600,32.765335,16
718624,20.524672,24
718644,0.5983336,5
718652,33.284332,13
718664,33.35967,39
718684,25.445,5
718696,30.667334,52
718708,9.841333,14
718720,5.8886666,6
718740,11.318001,24
718748,3.1423333,7
718764,12.243333,20
718772,27.696,8
718784,31.026333,9
718784,-0.69166666,5
718784,15.833,19
718804,27.005,5
718804,6.441666,5
718832,7.075667,7
718836,4.2926664,8
718864,27.476,8
718924,14.348333,15
718928,22.088669,36
718936,12.278336,25
718964,7.133334,10
718984,5.720667,12
719000,30.286333,9
719028,38.614998,25
719036,57.325333,66
719036,29.159668,9
719044,6.615,15
719060,4.3793325,8
719064,25.538334,5
719068,1.7760001,8
719080,-1.3916667,5
719084,1.6283333,5
719096,27.508999,7
719100,-1.0083333,5
719108,11.916001,18
719120,0.79499996,5
719152,38.135666,17
719216,11.240001,30
719220,26.515995,28
719232,42.246002,28
719248,4.409,7
719252,29.591667,5
719256,40.152,26
719268,2.4709997,13
719296,34.184002,12
719312,9.361668,15
719320,2.1386666,6
719340,0.7116666,5
719344,34.026337,19
719360,3.3283334,5
719384,2.9286666,6
719404,15.1156645,37
719412,8.812334,7
719436,18.91767,23
719456,31.588669,36
719460,2.962,6
719480,-0.3216666,5
719592,17.117998,34
719612,5.4550004,5
719636,24.605333,6
719684,56.12599,68
719720,29.883,9
719756,49.39265,88
719780,12.815001,15
719796,59.62333,40
719812,2.029333,8
719824,5.359,7
719840,76.020004,90
719856,3.549333,8
719876,5.9420004,16
719916,12.499666,19
719916,24.073334,40
719952,31.653,9
719964,24.745668,27
719972,-1.0816667,5
719984,0.17833328,5
719992,46.142998,29
719996,37.233334,20
720008,29.846333,9
720020,29.391998,6
720044,7.4409995,13
720064,1.8050001,5
720068,39.457,21
720072,10.064334,13
720092,13.350334,21
720108,7.5403333,11
720112,30.210335,11
720132,32.193336,10
720152,1.4183333,5
720180,39.198997,27
720224,7.0693336,18
720240,10.318334,15
720264,55.012665,38
720304,14.639999,20
720308,31.163666,11
720332,28.172333,7
720348,70.03334,60
720376,9.652334,17
720396,34.585335,16
720404,2.3156667,7
720440,9.851001,23
720468,9.449335,18
720472,30.949335,58
720536,43.551003,33
720548,6.7129984,19
720556,16.269667,29
720564,4.1590004,7
720572,27.472,6
720600,17.524334,33
720600,2.9456668,7
720624,28.905334,6
720644,27.178333,5
720652,6.9543333,13
720684,9.470666,32
720704,26.438334,5
720708,11.118668,16
720732,56.304,42
720740,2.4393334,8
720752,27.797333,12
720764,27.498667,6
720772,25.285,5
720792,7.8183346,15
720800,16.215668,37
720820,1.145,5
720824,5.3859997,8
720864,7.735002,25
720868,30.390333,11
720872,5.991,13
720892,26.005001,5
720904,29.423332,10
720956,27.758665,46
720976,17.705666,27
720984,28.168999,7
720992,41.17167,25
721008,18.258669,26
721008,26.636,8
721012,1.8623333,7
721020,5.2156663,7
721032,0.7186667,6
721040,-0.35066676,8
721148,21.197336,32
721152,50.789337,28
721180,3.512333,7
721204,25.382668,48
721208,27.629,7
721236,33.823666,51
721252,4.127333,12
721268,33.398335,15
721268,23.933338,30
721272,0.30299997,9
721288,2.2796667,9
721300,7.6993327,8
721312,4.006667,10
721320,26.398333,5
721356,5.3863335,9
721368,10.674668,14
721380,41.436,28
721388,-0.4849999,5
721436,9.750002,20
721444,24.433,39
721456,9.339001,17
721464,12.720333,21
721468,2.9353337,6
721476,5.8566666,10
721500,28.506332,9
721500,9.283667,11
721512,2.347,11
721520,2.185,5
721544,35.699,17
721636,19.308,34
721644,24.31033,31
721692,29.418333,45
721696,9.178333,15
721700,36.314667,14
721748,32.424,12
721748,10.124333,13
721768,31.795334,56
721776,1.9490001,7
721788,-1.1383333,5
721796,11.082001,26
721812,5.911999,16
721840,33.287666,13
721844,0.5159999,8
721880,39.110336,21
721900,15.816999,31
721916,14.976334,19
721952,24.462334,27
721984,15.375333,26
722016,9.185333,16
722028,7.9736657,11
722060,19.77867,36
722064,22.000336,41
722088,31.705,15
722088,27.402332,7
722108,-1.8816667,5
722128,44.122673,28
722152,1.0170003,11
722156,41.170998,23
722172,10.723667,11
722176,10.430667,22
722200,6.2903333,11
722216,31.120335,11
722220,1.9483333,5
722248,17.054667,24
722280,22.108665,16
722280,33.43833,15
722292,31.470333,11
722304,47.660667,32
722336,12.174667,14
722348,6.087,11
722356,37.279667,19
722388,7.7609997,13
722396,3.1899998,10
722400,17.628998,27
722424,14.066336,19
722428,28.475666,7
722444,0.5716667,5
722468,37.023335,20
722484,17.077335,22
722488,32.403667,11
722504,9.786335,19
722508,30.346666,10
722564,8.495,15
722564,6.2513328,14
722584,2.0116665,5
722592,1.9756666,7
722608,14.060004,30
722624,37.595,35
722636,10.934335,13
722660,15.287666,13
722664,34.722668,18
722684,9.185,15
722708,6.4973335,12
722736,35.664333,13
722772,19.289001,27
722816,10.459001,27
722844,48.102333,27
722860,36.567333,22
722864,-0.81833327,5
722872,34.40967,59
722880,4.845333,16
722888,3.5923333,7
722892,-1.421,7
722900,1.2316668,5
722916,1.389,7
722920,28.689,7
722920,26.505,5
722940,2.3983333,5
722940,26.698334,5
722948,16.029667,19
722996,6.327999,14
723004,38.798668,16
723020,6.4886665,6
723060,4.0133333,10
723060,20.969332,28
723108,5.097334,12
723112,6.001,13
723132,1.2653334,6
723140,73.48532,56
723144,45.755,35
723156,28.540333,11
723184,11.961,13
723192,8.017334,12
723208,5.9989996,17
723220,4.285667,7
723220,5.039667,9
723276,40.695667,17
723280,2.0283334,15
723296,1.6816667,5
723300,26.205,5
723308,17.440666,22
723316,1.5083332,5
723328,2.5423331,7
723356,2.319,7
723356,6.980666,12
723384,4.8423333,7
723396,4.443333,10
723420,2.2453332,6
723428,1.0603333,11
723448,41.111,33
723464,3.7096663,9
723492,7.1236672,11
723500,2.4196668,9
723532,23.036001,28
723536,30.830334,11
723544,65.79566,97
723572,2.723,9
723572,28.602333,7
723576,-0.77966666,11
723580,6.406666,20
723608,3.2763329,9
723616,11.660334,11
723636,-1.195,5
723640,33.40167,15
723644,7.6556687,17
723652,2.3069997,11
723664,4.588333,5
723672,3.9529996,9
723704,1.541,13
723724,17.900331,21
723732,13.949001,17
723744,2.315,5
723748,32.989666,19
723752,4.315,5
723768,1.6716667,5
723772,3.5016668,5
723776,4.112667,8
723788,25.351665,5
723792,4.2083335,5
723796,1.6949999,5
723824,33.893,9
723876,14.963336,20
723880,15.404001,22
723888,10.898666,16
723924,68.91834,55
723932,9.343668,11
723944,12.069,17
723960,28.893,9
723960,2.0623336,7
723960,11.786668,20
723964,24.904999,5
723984,3.648333,5
723996,4.0863333,9
724024,31.389,7
724024,11.368668,16
724028,35.432335,17
724056,3.8589997,7
724096,8.749333,18
724100,4.860333,11
724116,17.98767,33
724180,46.096336,39
724208,0.8090005,7
724228,42.937332,32
724228,44.984337,33
724236,13.070002,30
724248,25.805,5
724252,6.3770013,11
724256,4.009,7
724272,0.6983335,5
724284,3.0563335,9
724300,3.967001,11
724324,4.63,10
724344,2.987,11
724344,26.971666,5
724368,39.00467,24
724412,10.727001,11
724436,13.084334,23
724456,0.865,5
724460,41.065327,56
724480,22.767998,34
724484,28.138666,6
724504,5.5706673,12
724508,1.5223334,7
724560,10.641333,14
724576,12.137667,23
724608,1.0226665,8
724612,38.03533,26
724652,1.6810005,23
724668,79.86467,64
724672,2.168333,5
724692,2.0516667,5
724716,13.5823345,27
724728,5.316334,9
724728,5.1549993,15
724744,27.872334,7
724748,26.651667,5
724748,-0.9050001,5
724764,17.769333,38
724780,3.706,8
724780,9.399667,9
724792,-1.2476667,7
724800,25.391666,5
724828,40.066666,20
724852,2.9243333,13
724856,13.0963335,19
724856,12.4886675,16
724876,28.404999,5
724904,13.623001,19
724904,8.460999,13
724924,9.932334,17
724944,6.396666,10
724960,7.0430007,9
724988,11.059335,28
725012,6.6723332,27
725020,39.653,19
725032,11.463667,11
725032,25.805,5
725040,-0.07166672,5
725044,36.273666,21
725052,2.7883334,5
725060,2.315,5
725064,2.478333,5
725104,6.537667,13
725120,16.197332,22
725120,29.321333,14
725140,1.1483333,5
725144,14.827001,21
725160,29.96,10
725160,3.6783338,5
725172,18.332333,17
725184,25.852,6
725184,1.7066667,10
725200,0.61899984,7
725204,29.605,5
725208,8.947333,12
725224,2.155,5
725236,7.039,7
725260,16.953001,19
725296,14.426002,18
725332,5.669334,18
725332,1.6763334,9
725332,45.474335,33
725352,-1.1683334,5
725360,3.8856666,7
725372,0.0716666,5
725392,4.989333,8
725400,2.312333,7
725412,-1.615,5
725432,-0.1116668,5
725460,3.4823332,7
725512,7.4876666,13
725524,31.056,48
725532,5.0416665,5
725584,32.787666,13
725604,25.338333,5
725608,26.623999,52
725616,12.827666,23
725616,91.731674,95
725636,2.3826666,8
725636,2.2483335,5
725660,27.810333,11
725684,5.4639997,12
725696,8.659667,9
725704,38.119003,17
725716,2.2316666,5
725720,11.989334,28
725748,38.012,16
725752,-0.807,9
725760,7.5146656,14
725780,0.7883334,5
725800,0.38766682,13
725800,1.385,5
725828,2.9823334,7
725868,0.110000014,10
725892,18.257668,23
725940,40.751663,55
725944,32.234333,13
725976,3.9026668,8
725984,48.189327,58
725996,54.987328,32
726012,30.909,7
726032,0.7583332,5
726036,29.666666,10
726052,26.165,5
726056,2.5816665,5
726072,27.158333,5
726072,18.508001,24
726076,15.498,34
726092,28.679667,9
726108,3.3163335,9
726132,6.9179993,14
726136,14.245334,16
726152,31.910336,11
726160,28.789,7
726200,30.785334,16
726240,16.882334,37
726240,42.366665,20
726256,16.158669,26
726268,0.4023335,7
726276,13.919666,19
726296,2.715,5
726348,9.013333,20
726364,13.842335,27
726368,30.938334,5
726384,28.985,5
726404,3.3796663,9
726408,47.81733,42
726436,1.5689999,7
726456,0.9749999,5
726468,26.667667,43
726480,2.8220003,6
726516,16.629337,28
726520,31.151001,13
726536,3.0316668,5
726580,33.290337,11
726580,59.729668,49
726600,41.760002,30
726604,7.2169995,21
726616,29.766333,9
726620,1.5666668,10
726624,1.5016663,5
726644,3.5903327,11
726644,0.41166663,5
726648,0.599,7
726672,4.9956665,7
726676,4.359,7
726680,4.369666,9
726700,26.018333,5
726720,17.532,26
726736,31.651665,15
726748,14.899668,19
726760,13.751669,15
726780,3.3883333,5
726840,16.223335,30
726856,11.763,19
726876,12.364001,32
726876,21.578335,35
726904,0.80233324,7
726924,38.43367,21
726936,6.6593337,8
726944,11.765668,17
726960,2.473,9
726976,28.409332,8
727008,26.162666,38
727016,30.926666,10
727036,4.685666,7
727040,14.466667,20
727052,2.6063333,9
727056,24.825,5
727060,27.858334,5
727080,5.092333,7
727088,26.822334,7
727088,-1.3039999,8
727108,1.7450001,5
727112,55.251328,44
727116,30.086334,9
727132,-2.6750002,5
727136,30.027332,12
727188,35.441,13
727208,25.998333,5
727216,39.585,25
727256,26.842337,37
727284,13.9660015,38
727304,0.9849999,5
727304,11.694002,22
727340,30.349667,9
727344,11.800668,22
727356,17.399004,37
727368,27.689,7
727388,-2.3049998,5
727388,1.1603333,11
727440,36.207,21
727444,4.5746665,14
727460,0.48166668,5
727504,4.973666,11
727520,29.414667,54
727532,2.3956666,7
727544,16.561668,25
727560,55.371002,43
727564,29.810333,11
727572,3.112333,7
727580,4.590666,12
727584,25.818333,5
727604,-1.2316667,5
727616,8.310332,11
727616,3.7313333,14
727628,5.937333,12
727648,29.160334,11
727660,8.479334,8
727672,8.684667,14
727680,26.318333,5
727720,2.2000003,10
727724,11.946333,19
727796,34.478325,45
727796,14.813003,19
727816,0.93499994,5
727828,17.622002,26
727856,7.521667,15
727860,24.719,47
727892,3.7129996,19
727892,2.2263331,9
727932,6.7433333,10
727940,2.777333,12
727964,1.9453331,6
728024,29.903002,49
728052,10.086663,30
728084,7.3116655,15
728088,49.21367,31
728092,7.8066673,10
728104,0.25166667,5
728132,7.5256667,7
728164,0.7293333,8
728224,14.367665,33
728232,16.912334,17
728240,27.225998,38
728252,1.6656667,7
728272,-0.8716666,5
728292,10.847668,13
728312,25.904999,5
728316,1.9069998,11
728320,8.170667,22
728332,77.96262,118
728336,24.865,5
728348,2.239667,9
728352,2.3326669,8
728360,29.442333,7
728380,27.498333,5
728380,1.2823333,7
728380,27.789333,8
728380,7.2469997,11
728400,27.064999,5
728408,29.029,7
728424,3.047,11
728428,26.149,7
728444,4.0350003,5
728444,6.3496666,9
728488,21.532335,27
728496,36.391,13
728524,6.538,24
728528,0.6893333,8
728532,8.007,11
728552,-0.031000137,7
728556,-0.7943332,7
728584,13.101001,13
728628,7.606334,19
728632,7.3006673,12
728648,30.58033,51
728664,3.626,8
728688,33.985,15
728732,18.510334,21
728764,14.921667,25
728772,30.963333,10
728800,2.7656665,7
728812,33.510666,12
728828,25.409,7
728832,25.211666,5
728852,1.892,6
728872,25.778332,5
728880,33.390667,12
728892,0.21833324,5
728908,59.778336,55
728928,7.103,9
728940,26.049334,8
728956,2.062333,7
728972,84.25131,104
728972,36.54767,23
728984,7.150333,11
729004,-0.7316668,5
729008,2.9329996,9
729024,11.672333,17
729036,26.415667,7
729064,11.625001,15
729080,27.637001,11
729088,43.549667,29
729112,6.1526675,8
729120,3.4880004,14
729124,0.8596666,9
729132,2.4716668,5
729160,6.496333,9
729164,-1.7563335,11
729172,33.413334,10
729176,6.719331,38
729184,3.362,6
729204,5.699,7
729204,4.2816663,5
729236,1.3959999,8
729240,40.05967,19
729260,0.5450001,5
729292,25.286663,30
729296,34.49167,15
729312,4.1683335,5
729332,1.5483336,5
729356,28.505999,38
729364,0.65599966,8
729372,13.623,19
729380,16.213333,30
729384,28.482332,7
729392,29.295666,7
729392,2.9650002,5
729404,-0.9613334,6
729408,25.245333,6
729412,25.925,5
729420,28.262333,7
729440,0.008333445,5
729444,3.706,8
729460,10.588001,14
729460,26.098333,5
729460,33.844334,13
729468,3.832,6
729480,4.2916665,5
729528,5.7690005,17
729548,42.492332,17
729564,1.0896666,9
729568,18.948997,27
729632,7.292001,16
729636,37.229332,18
729656,27.158333,5
729684,30.795666,7
729688,7.708,14
729688,11.421665,35
729704,3.2350001,5
729712,4.9953337,6
729724,2.2483332,5
729732,-0.24166667,5
729744,33.011333,14
729764,6.499333,8
729764,50.718002,74
729812,10.170667,12
729828,34.632,16
729840,17.233006,29
729880,39.748,34
729900,6.2083335,15
729904,38.311,23
729920,-0.08833337,5
729924,32.810333,11
729940,2.275,5
729956,30.495998,8
729988,3.5673332,12
729996,19.991001,23
730016,73.11233,47
730024,-0.36766672,7
730056,2.936667,10
730104,36.19333,20
730112,10.364667,14
730152,39.492996,49
730156,3.3603327,11
730172,48.142002,46
730180,39.439667,19
730180,0.70233345,7
730200,2.8723333,7
730208,2.309,7
730224,15.912334,17
730228,2.9050002,5
730248,30.303999,12
730248,31.755667,17
730264,35.116333,9
730268,26.571667,5
730272,-1.6560001,12
730324,37.946335,19
730332,14.639002,17
730376,46.919,27
730384,18.972666,28
730396,11.739333,18
730412,27.175667,7
730440,4.0856667,7
730476,24.811998,36
730484,6.600333,11
730496,25.285,5
730504,11.219002,27
730508,19.141,33
730512,1.7689999,7
730520,0.832,6
730532,27.549,7
730532,2.7616668,5
730564,3.2570004,11
730604,13.959334,18
730624,24.838333,5
730628,17.093332,30
730668,28.823666,11
730668,42.472004,26
730684,33.71467,14
730700,2.9693334,8
730704,67.04099,43
730716,32.210667,12
730728,31.083668,11
730736,26.351665,5
730748,1.7383335,5
730788,8.331001,13
730796,16.751003,23
730808,1.8183334,5
730816,6.7390003,17
730820,20.286661,30
730832,4.293,9
730852,5.569666,9
730856,5.4696665,9
730876,28.298332,5
730880,29.202332,7
730904,3.1856666,7
730912,13.655334,26
730932,24.551666,5
730936,5.238,14
730992,8.897335,22
731008,13.253001,19
731020,4.337001,21
731032,29.043333,10
731036,0.31566668,7
731092,13.556002,18
731120,39.21067,22
731132,12.398001,24
731132,62.17167,75
731140,2.0906668,12
731164,1.6293335,8
731176,0.7396662,9
731184,7.398667,16
731192,0.18900001,7
731200,7.5786667,6
731208,14.069668,19
731212,4.119,7
731228,3.6863334,9
731236,28.142334,7
731272,8.351666,15
731276,30.689999,10
731288,14.854002,22
731300,5.2656665,7
731304,38.459667,19
731308,0.038333297,5
731320,25.378334,5
731332,27.735666,7
731376,6.0570006,11
731380,8.802,26
731392,22.580336,21
731412,41.091,23
731416,8.0233345,10
731428,30.010666,12
731436,-0.5350001,5
731472,6.5483327,15
731476,5.337333,12
731488,5.684333,13
731520,2.0360003,8
731524,31.321001,13
731532,20.218334,35
731580,3.3746662,14
731600,6.8356667,17
731648,8.025666,17
731656,5.3446665,14
731676,31.893335,50
731700,54.42166,45
731740,12.890335,21
731740,10.745334,16
731744,-0.64633334,11
731752,43.415333,26
731776,26.932999,9
731792,32.104,12
731804,34.485336,16
731812,3.5516663,5
731856,15.157668,13
731876,3.4850001,5
731888,19.629665,19
731888,12.692669,28
731912,26.272,6
731932,25.851665,5
731932,8.057001,11
731960,18.206999,21
731980,1.3050001,5
731984,34.100998,13
732032,0.2643335,13
732040,16.432339,27
732064,37.896667,20
732084,8.953667,11
732132,37.125668,17
732136,57.85199,96
732144,17.432667,28
732156,4.0216665,5
732168,7.8503337,21
732228,10.490333,21
732236,43.423332,20
732256,43.597336,22
732256,2.0116665,5
732316,34.824,22
732332,8.799667,19
732336,-1.0583334,5
732380,35.707336,62
732392,6.4013324,14
732396,31.952,16
732404,5.2586665,6
732416,2.2183332,5
732432,0.4590001,7
732464,29.734,52
732476,6.367,11
732476,3.0916667,15
732512,4.016333,9
732520,46.584,32
732524,7.238334,15
732536,26.698666,6
732548,41.409332,18
732572,3.167667,13
732576,25.775665,7
732588,9.908667,16
732596,-0.98499995,5
732604,6.032666,8
732616,34.426666,20
732624,5.209,7
732684,9.318335,15
732708,12.121,23
732732,30.824,12
732732,56.37867,36
732752,28.058332,5
732772,30.206665,10
732780,1.9690003,7
732804,26.406,8
732804,57.606667,50
732836,20.683998,32
732864,27.715666,7
732872,13.014334,23
732876,13.476001,18
732892,27.342333,7
732912,26.278332,5
732924,32.874332,13
732924,26.650002,30
732944,11.549001,17
732976,14.287669,13
732988,33.935333,16
733004,1.6823335,7
733008,2.155,5
733024,4.4850006,5
733036,48.15367,31
733036,-0.9510001,7
733044,7.9783335,25
733092,9.374667,14
733128,23.748667,26
733140,39.235336,26
733144,19.94167,25
733160,-0.8516667,5
733168,2.4286666,6
733188,8.645,15
733212,3.2770002,11
733228,23.121332,34
733240,15.173336,20
733248,2.2783332,5
733252,8.453334,10
733272,3.0716667,5
733320,7.122666,18
733368,43.248,24
733396,50.272995,39
733420,14.812665,58
733420,2.7553334,6
733436,14.9730015,29
733456,25.753,9
733464,25.142334,7
733472,12.734333,13
733484,2.3683333,5
733508,35.444332,13
733516,9.410334,11
733568,9.928333,15
733588,4.308333,5
733592,21.049,27
733624,61.194664,64
733644,2.435,5
733660,28.768665,36
733680,44.06067,22
733704,29.743668,11
733708,12.023336,30
733724,-0.08499998,5
733728,25.091667,5
733736,20.441,23
733740,11.765001,15
733744,25.445,5
733756,25.785,5
733800,12.1726675,18
733804,12.501668,15
733816,9.355001,15
733824,37.230335,21
733852,30.469,7
733856,3.0133333,10
733876,-0.4516667,5
733884,3.999333,8
733896,44.354668,24
733896,8.951,23
733912,2.223,9
733924,1.0756665,7
733952,27.435665,7
733956,12.636002,18
733984,30.195667,7
734004,2.9216666,5
734004,-0.24900007,13
734004,18.264336,23
734024,22.183998,32
734052,31.150665,12
734076,29.204334,13
734080,9.123001,19
734100,5.457333,12
734140,8.720001,10
734148,47.055336,36
734168,-0.24500012,5
734172,9.704333,23
734180,43.778664,26
734192,-0.99833345,5
734208,5.7823334,7
734212,26.911667,5
734268,1.5550003,15
734284,18.365335,36
734300,11.161002,33
734344,10.041666,15
734344,33.357,11
734376,-0.9006667,8
734384,12.749668,29
734404,12.3949995,15
734424,44.687664,53
734444,4.668333,15
734508,34.905334,16
734512,16.369,27
734520,29.265333,36
734540,4.9423337,7
734548,30.429,7
734568,19.835335,36
734588,0.2850001,5
734588,10.433334,20
734616,4.0123334,7
734664,45.17633,29
734668,2.8376665,13
734676,35.503998,22
734700,32.673,9
734728,3.1156669,7
734744,35.127,51
734764,15.938,24
734764,42.924004,22
734784,8.931334,14
734804,6.13,10
734812,6.1273336,12
734820,15.713002,19
734836,7.1176677,13
734848,1.8156668,7
734848,5.077,11
734868,7.8246665,14
734868,0.20833325,5
734876,3.2223334,7
734880,33.110332,11
734928,12.241668,15
734932,11.908001,14
734960,28.175667,7
734964,9.867001,21
734964,23.228003,24
734980,6.8576665,13
734988,3.5356665,7
735032,7.035667,17
735036,8.401335,14
735052,19.103998,22
735072,26.111668,5
735080,16.381,23
735084,30.257334,12
735084,3.4943335,13
735104,2.0049999,5
735140,35.509,17
735148,10.693666,11
735160,3.185,5
735168,1.5783334,5
735220,12.491333,34
735224,4.5446672,14
735240,11.183335,20
735244,30.40033,41
735248,5.0256667,7
735292,14.335669,17
735332,14.614,22
735364,1.9626667,8
735380,56.571,33
735380,22.508333,35
735408,1.9923329,7
735420,21.564,32
735440,1.0493336,8
735444,13.622002,16
735452,6.3240013,22
735464,0.71366644,11
735468,-0.19466662,6
735472,28.056,8
735476,3.5186665,6
735484,28.571667,5
735512,6.8666673,10
735512,8.367002,11
735512,2.7923334,7
735560,6.6406665,12
735588,48.436,28
735604,19.911003,23
735632,10.819334,18
735632,22.36333,30
735632,12.893667,11
735652,1.8816664,5
735688,33.314667,14
735692,32.98,10
735704,4.0350003,25
735716,3.9319997,6
735776,43.234,22
735780,36.66967,19
735792,39.513,19
735796,52.453667,41
735808,2.5893335,8
735808,3.5156665,7
735828,27.151667,5
735844,29.606333,9
735864,6.6330004,9
735876,41.557003,21
735896,41.725,25
735900,7.9479995,14
735916,3.7510004,13
735916,-1.8683333,5
735952,5.903,9
735956,4.4400005,10
735960,18.630335,21
735988,29.479666,9
736000,19.528334,25
736012,7.9979997,14
736032,2.585,5
736048,33.47067,12
736068,32.793,9
736076,27.135666,7
736108,54.22,30
736128,22.013996,42
736132,3.1553335,16
736132,11.718,14
736188,11.084668,14
736212,39.35367,21
736220,46.152664,28
736232,4.6369996,11
736232,18.998333,25
736240,27.925,5
736260,8.704,12
736260,31.045,5
736260,1.8190001,7
736304,30.323666,11
736316,33.608,14
736336,43.17533,26
736356,1.4533334,10
736364,3.915,15
736368,21.319,27
736380,8.720335,11
736384,5.7656665,7
736384,3.455,5
736388,26.778334,5
736404,24.798332,5
736420,7.169667,9
736468,10.4853325,16
736468,41.184,22
736472,10.337,21
736496,15.596335,19
736512,7.8269997,11
736524,2.344667,14
736584,19.342665,28
736596,14.847001,21
736628,8.777,11
736644,8.584001,12
736668,29.96,10
736688,2.5803332,11
736692,29.060665,42
736692,27.645332,6
736692,29.423002,49
736712,24.798332,5
736716,26.742332,7
736736,25.351665,5
736740,2.5106668,12
736756,25.851665,5
736764,30.401,13
736796,32.440002,10
736800,3.0196667,9
736832,1.5626669,8
736844,9.397333,12
736852,3.0116668,5
736856,59.856995,41
736896,2.0376668,13
736904,42.683666,41
736920,4.1219993,16
736924,26.425,5
736940,16.827332,22
736952,-1.7276666,7
736972,2.3193336,8
736984,42.264,22
736992,26.998333,5
737028,6.492333,27
737036,12.953667,21
737052,5.025666,17
737076,7.9639993,12
737096,19.65533,26
737136,39.575,25
737160,46.02567,27
737176,5.64,20
737192,7.0446677,14
737212,3.4216666,5
737244,46.757004,21
737252,27.567993,44
737264,14.774,22
737276,2.1293333,8
737280,11.195667,17
737292,29.189,7
737300,0.58166647,5
737320,26.382332,7
737328,36.813,19
737340,1.6016666,5
737356,28.148998,7
737360,9.9470005,21
737360,1.3316667,5
737396,18.081333,24
737448,41.980995,23
737456,39.805,15
737500,4.1036663,11
737508,32.77233,37
737544,2.4736667,11
737644,23.981333,34
737648,11.5720005,26
737668,3.6083329,5
737692,55.420334,61
737700,11.398001,14
737716,6.4573336,12
737724,55.670322,91
737776,36.183,19
737780,6.6419997,16
737804,17.442667,28
737804,14.966666,20
737824,25.724998,5
737836,2.495,15
737848,3.7086663,6
737860,11.138001,14
737868,28.811666,5
737880,6.290333,11
737896,7.545666,7
737908,15.810669,32
737912,28.732666,8
737916,28.531666,5
737952,12.951003,23
737956,5.944,12
737972,33.415,15
737976,-0.0049996376,5
737984,13.062334,17
738004,1.0523331,7
738012,3.7823334,7
738040,6.0439997,22
738048,31.340334,11
738084,11.562668,28
738092,42.243336,20
738096,0.64733326,12
738112,6.498334,5
738116,32.543,19
738140,7.0846667,14
738160,11.575335,16
